Status,FY,PeriodOrder,Period,MFI,Size,Total_OS_Borrowings,Br_AIFIs,Br_Banks,Br_Non Bank Ent,Br_ECB,Br_Others,Br_SpecifyOthers,Br_Top5Banks,Br_SIDBI,Br_NABARD,Br_MUDRA,Br_NHB,Br_Others2,Br_SBI,Br_HDFC,Br_PNB,Br_ICICI,Br_BOB,Br_AXIS,Borrowings_Qur,TB_AIFIs,TB_Banks,TB_NBE,TB_ECB,TB_Others,TB_Top5Banks,TB_SIDBI,TB_NABARD,TB_MUDRA,TB_NHB,TB_Others3,TB_SBI,TB_HDFC,TB_PNB,TB_ICICI,TB_BOB,TB_AXIS
Active,FY 22-23,43,Q2 FY 22-23,Belstar,Large,Subordinated Debt,,,1646457816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Chaitanya,Large,Term loan,2026501906,20577310759,1034297201,,,,,,1353693280,672808626,,,,,,,,,Term loan,,6770000000,1000000000,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Chaitanya,Large,Debentures,,649210390,951426739,,,,,,,,,,,,,,,,Debentures,,,500000000,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Chaitanya,Large,Subordinated Debt,,,299523193,,,,,,,,,,,,,,,,Subordinated Debt,,,,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Chaitanya,Large,Commercial Papers,,,829274862,,,,,,,,,,,,,,,,Commercial Papers,,,830562000,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Chaitanya,Large,Any other (specify),,,543764950,,,,,,,,,,,,,,,,Any other (specify),,,545511191,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,CreditAccess,Large,Term loan,12277598289,69540333364,2970826817,4929494093,,,,494611500,11782986788,0,0,,,,,,,,Term loan,,17950000000,500000000,1993750000,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,CreditAccess,Large,Debentures,,,,,10944328328,,,,,,,,,,,,,,Debentures,,,600000000,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Madura,Large,Term loan,1601206567,18319862864,1651876974,,,,,650000000,951206567,,,,,,,,,,Term loan,,4340000000,450000000,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Madura,Large,Subordinated Debt,,,,,2250000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Humana,Small,Term loan,,242234859,192687034,,,,,,,,,,,,,,,,Term loan,,150000000,10000000,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Magenta,Small,Term loan,,,15198031,70500000,10000000,,,,,,,,,,,,,,Term loan,,,5000000,,5000000,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Mitrata,Small,Term loan,80000002,803794028,338116292,0,0,0,,80000002,,,,,,,,,,,Term loan,0,320000000,70000000,0,0,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Mitrata,Small,Subordinated Debt,0,0,0,0,5000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Saija,Small,Term loan,,212515734,93649912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Saija,Small,Subordinated Debt,,300000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Samavesh,Small,Term loan,,92727273,144725137,,24528295,,,,,,,,,,,,,,Term loan,,20000000,85000000,,8000000,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Asirvad,Large,Term loan,10059894000,22419733769,3577232109,3253604000,,,,2466682000,6141600000,1451612000,,,,,,,,,Term loan,2000000000,3900000000,1300000000,,,,2000000000,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Asirvad,Large,Debentures,,3344452968,6627504106,,3216704481,,,,,,,,,,,,,,Debentures,,1000000000,1150000000,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Asirvad,Large,Subordinated Debt,,,,,2177180143,,,,,,,,,,,,,,Subordinated Debt,,,,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Asirvad,Large,Commercial Papers,,1494753000,,,,,,,,,,,,,,,,,Commercial Papers,,1482788500,,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Midland,Medium,Term loan,1336944000,7973773151,2944905626,598747000,,,,725000000,157400000,454544000,,,,,,,,,Term loan,0,2700000000,1420000000,0,0,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Midland,Medium,Debentures,,,1655500000,,311200000,,,,,,,,,,,,,,Debentures,,,,,300000000,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Midland,Medium,Subordinated Debt,,,,,830700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Arohan,Large,Term loan,4706944970,14905230985,2442788859,1018363915,,,,2145207971,1306298620,1255438378,0,,,,,,,,Term loan,500000000,3950000000,1250000000,,,,,,500000000,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Arohan,Large,Debentures,0,598149487,2399356980,0,,,,,,,,,,,,,,,Debentures,,,,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Arohan,Large,Subordinated Debt,0,757277838,3512579550,0,,,,,,,,,,,,,,,Subordinated Debt,,,,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Arohan,Large,Any other (specify),0,8676102929,0,0,,,,,,,,,,,,,,,Any other (specify),,,,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Janakalyan,Small,Term loan,,540731471,293909529,,,,,,,,,,,,,,,,Term loan,,250000000,34100000,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Inditrade,Small,Term loan,115000000,1170052407,475671122,,,,,115000000,,,,,,,,,,,Term loan,,,50000000,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Inditrade,Small,Debentures,,100000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Inditrade,Small,Subordinated Debt,,100000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Inditrade,Small,Any other (specify),,39046444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inactive,FY 22-23,43,Q2 FY 22-23,G U Financial,Small,Term loan,,31428566,42958923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Inactive,FY 22-23,43,Q2 FY 22-23,G U Financial,Small,Subordinated Debt,,50000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Muthoot Microfin,Large,Term loan,4721226368,23408322743,5834201839,,,,,1766085075,1209567792,1745573501,,,,,,,,,Term loan,,8950000000,3450000000,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Muthoot Microfin,Large,Debentures,,,10958639648,,,,,,,,,,,,,,,,Debentures,,,2715642000,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Muthoot Microfin,Large,Any other (specify),,6743560483,635296639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Jagaran,Small,Term loan,28495261,1730948965,578398275,,,,,,,28495261,,,,,,,,,Term loan,,200000000,580000000,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Jagaran,Small,Debentures,,,,,430619014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Jagaran,Small,Subordinated Debt,,,50020936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,IIFL Samasta,Large,Term loan,9833333352,32586183949,5595126526,0,0,,,5783333352,4050000000,,,,,,,,,,Term loan,4000000000,3760000000,3688600000,0,0,0,4000000000,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,IIFL Samasta,Large,Debentures,0,2000000000,3288000000,0,0,,,,,,,,,,,,,,Debentures,0,0,0,0,0,0,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,IIFL Samasta,Large,Subordinated Debt,0,1500000000,1000000000,0,0,,,,,,,,,,,,,,Subordinated Debt,0,1500000000,0,0,0,0,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,IIFL Samasta,Large,Commercial Papers,0,0,259000000,0,0,,,,,,,,,,,,,,Commercial Papers,0,0,259000000,0,0,0,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,IIFL Samasta,Large,Any other (specify),0,0,0,0,0,,,,,,,,,,,,,,Any other (specify),0,2998977631,0,0,0,0,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Light,Medium,Term loan,762200000,4549912269,1618240204,,,,,448000000,300000000,14200000,,,,,,,,,Term loan,,680000000,940000000,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Light,Medium,Debentures,,300000000,957500000,,,,,,,,,,,,,,,,Debentures,,,160000000,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Light,Medium,Subordinated Debt,,126797945,300000000,,,,,,,,,,,,,,,,Subordinated Debt,,,,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Namra,Medium,Term loan,441000000,4579835551,4123597117,,,,,171000000,270000000,,,,,,,,,,Term loan,,2217194624,1878334930,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Namra,Medium,Debentures,,,1045501520,413000000,,,,,,,,,,,,,,,Debentures,,,,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Namra,Medium,Subordinated Debt,,100000000,100000000,,,,,,,,,,,,,,,,Subordinated Debt,,,,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Namra,Medium,Any other (specify),,721329923,,,,,,,,,,,,,,,,,Any other (specify),,721329923,,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,MSM,Small,Term loan,3436495,4959979,,,94684954,,,,,3436495,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,M Power,Small,Term loan,,79306572,88381221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,M Power,Small,Subordinated Debt,,50000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,SouthIndia,Small,Term loan,,71642163,75503866,,,,,,,,,,,,,,,,Term loan,,,10000000,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Satya,Large,Term loan,230836977,11568414547,3960296072,105788320,0,,,230836977,0,0,0,,,,,,,,Term loan,0,3150000000,699500000,0,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Satya,Large,Debentures,0,0,7504840297,0,0,,,,,,,,,,,,,,Debentures,0,0,800000000,0,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Satya,Large,Subordinated Debt,0,95983189,1064811640,0,0,,,,,,,,,,,,,,Subordinated Debt,0,0,0,0,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Satya,Large,Any other (specify),0,0,0,0,1622606886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,VFS,Medium,Term loan,1603884152,3746810792,472097864,0,,,,643333352,530250000,430300800,0,,,,,,,,Term loan,0,520000000,150000000,0,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,VFS,Medium,Subordinated Debt,0,500000000,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Vaya,Medium,Term loan,183807168,5225664535,2404049787,,,,,183807168,,,,,,,,,,,Term loan,,575000000,700000000,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Vaya,Medium,Debentures,,,1932646841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Vaya,Medium,Commercial Papers,,,284310750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Vaya,Medium,Any other (specify),,,,,952013009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Svatantra,Large,Term loan,4781361400,37328118572,3182806230,1678150000,,,,1460000000,1185000000,2136361400,,,,,,,,,Term loan,,5125833333,1500000000,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Svatantra,Large,Debentures,,1050000000,634091100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Svatantra,Large,Subordinated Debt,,1500000000,3400000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Spandana,Large,Term loan,305277767,15473390505,4807183506,,,,,,305277767,,,,,,,,,,Term loan,,6069393332,3250000000,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Spandana,Large,Debentures,,343796828,15637883331,,,,,,,,,,,,,,,,Debentures,,,1482000000,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Spandana,Large,Subordinated Debt,,202028864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Sonata,Medium,Term loan,1233333326,4502262136,1864749540,1868486100,,,,550000000,600000000,173333326,,,,,,,,,Term loan,,870000000,,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Sonata,Medium,Debentures,,,4549000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Sonata,Medium,Subordinated Debt,90000000,200000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,satin,Large,Term loan,2860000000,17375498210,2902995523,0,,,,2000000000,860000000,855413890,,,,,,,,,Term loan,,2100000000,600000000,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,satin,Large,Debentures,,583333332,9743405893,0,,,,,,,,,,,,,,,Debentures,,,,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,satin,Large,Subordinated Debt,,2250000000,1480977228,0,,,,,,,,,,,,,,,Subordinated Debt,,,,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,satin,Large,Commercial Papers,,0,197755794,0,,,,,,,,,,,,,,,Commercial Papers,,,200000000,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,satin,Large,Any other (specify),855413890,7728379070,1000650242,2332899091,3232734728,,,,,,,,,,,,,,Any other (specify),,4676500000,,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Share,Medium,Term loan,498849368,3128974862,42995702,,,,,498849368,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Sindhuja,Medium,Term loan,,2170699222,1528774432,,,,,,,,,,,,,,,,Term loan,,765000000,670000000,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Sindhuja,Medium,Debentures,,,,,1005000000,,,,,,,,,,,,,,Debentures,,,,,220000000,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Svasti,Medium,Term loan,286666480,1313337588,1724916293,0,,,,0,270000000,16666480,0,,,,,,,,Term loan,0,230000000,575000000,0,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Svasti,Medium,Subordinated Debt,0,100000000,125000000,0,,,,,,,,,,,,,,,Subordinated Debt,0,0,125000000,0,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Svasti,Medium,Commercial Papers,0,0,0,0,,,,,,,,,,,,,,,Commercial Papers,0,0,300000000,0,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Svasti,Medium,Any other (specify),0,0,0,239460000,,,,,,,,,,,,,,,Any other (specify),0,0,0,0,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,SVCL,Medium,Term loan,422650000,1855333588,806318450,,,,,341650000,81000000,,,,,,,,,,Term loan,,,350000000,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,SVCL,Medium,Subordinated Debt,,,350000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Nightingale,Small,Term loan,2000000,425444720,,,195128226,,,2000000,,,,,,,,,,,Term loan,,90000000,,60000000,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,save,Medium,Term loan,,2208096773,2711726494,,,,,,,,,,,,,,,,Term loan,,650000000,850000000,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,save,Medium,Debentures,,,790000000,,,,,,,,,,,,,,,,Debentures,,,200000000,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Svamaan,Small,Term loan,,1883305744,990757114,,239992533,,,,,,,,,,,,,,Term loan,,800000000,500000000,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Svamaan,Small,Debentures,,,330000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Sarala,Small,Term loan,49582211,700018310,71632792,,,,,0,49582211,0,0,,,,,,,,Term loan,,5160898,,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Fusion,Large,Term loan,5504227846,45238599676,5724632278,0,,,,2163794406,3340433439,,,,,,,,,,Term loan,1000000000,14070000000,1775000000,0,,,1000000000,0,0,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Fusion,Large,Debentures,0,848106813,649104715,0,5073401395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Fusion,Large,Subordinated Debt,0,300000000,1327732014,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Fusion,Large,Any other (specify),0,1353531,0,798781731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Vector,Small,Any other (specify),,,278929956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Unacco,Small,Term loan,246434643,179317125,60000000,,,,,,,,246434643,,,,,,,,Term loan,100000000,,30000000,,,,,,,100000000,,,,,,,
Inactive,FY 22-23,43,Q2 FY 22-23,Need,Small,Term loan,,,,4947496,3179300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Vruksha,Small,Any other (specify),,,,,107730577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 22-23,43,Q2 FY 22-23,Sarwadi,Small,Any other (specify),,,,,83950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 22-23,44,Q3 FY 22-23,Aviral,Small,Term loan,,0,71407728,,83795187,,,,,,,,,,,,,,Term loan,0,0,35000000,0,0,,,,,,,,,,,,
Active,FY 22-23,44,Q3 FY 22-23,Aviral,Small,Any other (specify),,860152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 22-23,44,Q3 FY 22-23,Grameen Shakti,Small,Term loan,0,255301972,165309401,0,0,,,,,,,,,,,,,,Term loan,,140000000,59995000,,,,,,,,,,,,,,
Active,FY 22-23,44,Q3 FY 22-23,IIFL Samasta,Large,Term loan,8840000000,34602807074,5606832723,0,229158816,,,5475000000,3365000000,0,0,,,,,,,,Term loan,,7835200000,900000000,,,,,,,,,,,,,,
Active,FY 22-23,44,Q3 FY 22-23,IIFL Samasta,Large,Debentures,,2000000000,,,3663000000,,,,,,,,,,,,,,Debentures,,,,,1000000000,,,,,,,,,,,,
Active,FY 22-23,44,Q3 FY 22-23,IIFL Samasta,Large,Subordinated Debt,,,,,2499999999,,,,,,,,,,,,,,Subordinated Debt,,,,,,,,,,,,,,,,,
Active,FY 22-23,44,Q3 FY 22-23,IIFL Samasta,Large,Commercial Papers,,,,,759000000,,,,,,,,,,,,,,Commercial Papers,,,,,,,,,,,,,,,,,
Active,FY 22-23,44,Q3 FY 22-23,IIFL Samasta,Large,Any other (specify),,,,,,,,,,,,,,,,,,,Any other (specify),,,,,500000000,,,,,,,,,,,,
Active,FY 22-23,44,Q3 FY 22-23,Midland,Medium,Term loan,1069600000,7002140000,3189100000,598700000,,,,650000000,10500000,409100000,0,,,,,,,,Term loan,,400000000,275000000,,,,,,,,,,,,,,
Active,FY 22-23,44,Q3 FY 22-23,Midland,Medium,Debentures,,,,,3066000000,,,,,,,,,,,,,,Debentures,,,,,340000000,,,,,,,,,,,,
Active,FY 22-23,44,Q3 FY 22-23,Light,Medium,Term loan,443475000,7160911118,1332086713,,,,,350000000,90000000,3475000,0,,,,,,,,Term loan,,3540000000,0,,,,,,,,,,,,,,
Active,FY 22-23,44,Q3 FY 22-23,Light,Medium,Debentures,,300000000,1522060000,,,,,,,,,,,,,,,,Debentures,,0,564560000,,,,,,,,,,,,,,
Active,FY 22-23,44,Q3 FY 22-23,Light,Medium,Subordinated Debt,,125000000,300000000,,,,,,,,,,,,,,,,Subordinated Debt,,,,,,,,,,,,,,,,,
Active,FY 22-23,44,Q3 FY 22-23,Mitrata,Small,Term loan,70000003,719384435,402791315,,5000000,,,70000003,,,,,,,,,,,Term loan,,,170000000,,,,,,,,,,,,,,
Active,FY 22-23,44,Q3 FY 22-23,Mitrata,Small,Debentures,,,,,180000000,,,,,,,,,,,,,,Debentures,,,,,180000000,,,,,,,,,,,,
Active,FY 22-23,44,Q3 FY 22-23,Samavesh,Small,Term loan,,153787878,120999149,,24868388,,,,,,,,,,,,,,Term loan,,70000000,10000000,,2500000,,,,,,,,,,,,
Active,FY 22-23,44,Q3 FY 22-23,Sarala,Small,Term loan,,622626586,83714058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 22-23,44,Q3 FY 22-23,Sarwadi,Small,Any other (specify),,,,,85250000,,,,,,,,,,,,,,Any other (specify),,,,,5000000,,,,,,,,,,,,
Active,FY 22-23,44,Q3 FY 22-23,Arth,Small,Term loan,6666676,987732782,176750828,,,,,6666676,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 22-23,44,Q3 FY 22-23,Arth,Small,Subordinated Debt,,30000000,40000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 22-23,44,Q3 FY 22-23,Share,Medium,Term loan,359883536,1823802498,37218065,,,,,359883536,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 22-23,44,Q3 FY 22-23,Sindhuja,Medium,Term loan,0,2252111780,2069649295,,,,,,,,,,,,,,,,Term loan,0,350000000,862100000,,,,,,,,,,,,,,
Active,FY 22-23,44,Q3 FY 22-23,Sindhuja,Medium,Debentures,,,,,1520000000,,,,,,,,,,,,,,Debentures,0,,560000000,,,,,,,,,,,,,,
Active,FY 22-23,44,Q3 FY 22-23,SouthIndia,Small,Term loan,,47961764,55395386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 22-23,44,Q3 FY 22-23,SVCL,Medium,Term loan,322600000,1739142675,641205219,,,,,241600000,81000000,,,,,,,,,,Term loan,,150000000,,,,,,,,,,,,,,,
Active,FY 22-23,44,Q3 FY 22-23,SVCL,Medium,Subordinated Debt,,350000000,,,,,,,,,,,,,,,,,Subordinated Debt,,,,,,,,,,,,,,,,,
Active,FY 22-23,44,Q3 FY 22-23,SVCL,Medium,Any other (specify),,,220000000,,100000000,,,,,,,,,,,,,,Any other (specify),,,220000000,,100000000,,,,,,,,,,,,
Active,FY 22-23,44,Q3 FY 22-23,VFS,Medium,Term loan,1576298668,3817624301,491540565,0,0,,,551666668,487750000,536882000,0,,,,,,,,Term loan,200000000,610000000,100000000,0,0,,0,0,200000000,0,,,,,,,
Active,FY 22-23,44,Q3 FY 22-23,VFS,Medium,Subordinated Debt,0,500000000,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 22-23,44,Q3 FY 22-23,Chaitanya,Large,Term loan,2278321480,22375976555,817513195,,,,,,1211980850,1066340631,,,,,,,,,Term loan,500000000,4865000000,,,,,,,500000000,,,,,,,,
Active,FY 22-23,44,Q3 FY 22-23,Chaitanya,Large,Debentures,,649521390,951821171,,,,,,,,,,,,,,,,Debentures,,,,,,,,,,,,,,,,,
Active,FY 22-23,44,Q3 FY 22-23,Chaitanya,Large,Subordinated Debt,,,861877187,,,,,,,,,,,,,,,,Subordinated Debt,,,750000000,,,,,,,,,,,,,,
Active,FY 22-23,44,Q3 FY 22-23,Chaitanya,Large,Commercial Papers,,,950763552,,,,,,,,,,,,,,,,Commercial Papers,,,853646080,,,,,,,,,,,,,,
Active,FY 22-23,44,Q3 FY 22-23,Chaitanya,Large,Any other (specify),,,430845469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 22-23,44,Q3 FY 22-23,Vector,Small,Any other (specify),,,289092212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 22-23,44,Q3 FY 22-23,Humana,Small,Term loan,,336747395,336922143,,,,,,,,,,,,,,,,Term loan,,120000000,200000000,,,,,,,,,,,,,,
Active,FY 22-23,44,Q3 FY 22-23,Adi Chitragupta,Small,Term loan,59990000,1364347902,154725639,,20000000,,,59990000,,,,,,,,,,,Term loan,,,,475000000,,,,,,,,,,,,,
Active,FY 22-23,44,Q3 FY 22-23,Adi Chitragupta,Small,Debentures,,,,,579500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 22-23,44,Q3 FY 22-23,Svatantra,Large,Term loan,4428617224,39618836665,3548935611,1568150000,,,,1160000000,1080000000,1863632600,324984624,,,,,,,,Term loan,0,9805000000,,244650000,,,,,,,,,,,,,
Active,FY 22-23,44,Q3 FY 22-23,Svatantra,Large,Debentures,,1050000000,1508000000,,,,,,,,,,,,,,,,Debentures,,,,,,,,,,,,,,,,,
Active,FY 22-23,44,Q3 FY 22-23,Svatantra,Large,Subordinated Debt,,,4900000000,,,,,,,,,,,,,,,,Subordinated Debt,,,1000000000,,,,,,,,,,,,,,
Active,FY 22-23,44,Q3 FY 22-23,Annapurna,Large,Term loan,2678200711,34086571809,4570856407,3321100734,,,,40700000,1819319311,818181400,,,,,,,,,Term loan,,6626500000,1000000000,,,,,,,,,,,,,,
Active,FY 22-23,44,Q3 FY 22-23,Annapurna,Large,Debentures,,1816666667,10514495000,,,,,,,,,,,,,,,,Debentures,,,1336340000,,,,,,,,,,,,,,
Active,FY 22-23,44,Q3 FY 22-23,Annapurna,Large,Subordinated Debt,,250000000,2837500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Active,FY 22-23,44,Q3 FY 22-23,Belstar,Large,Term loan,2609206092,28461644553,1030617685,,,,,2009206092,600000000,,,,,,,,,,Term loan,1000000000,5390000000,200000000,,,,1000000000,,,,,,,,,,
